,train,val,test
3381,sub-S10312_ses-E23493_run-1_bp-chest_vp-ap_dx.png,-1,-1
3382,sub-S10312_ses-E24657_run-1_bp-chest_vp-pa_cr.png,-1,-1
3383,sub-S10313_ses-E24401_run-1_bp-chest_vp-pa_cr.png,-1,-1
3384,sub-S10313_ses-E25652_run-1_bp-chest_vp-pa_cr.png,-1,-1
3385,sub-S10314_ses-E17858_acq-1_run-1_bp-chest_vp-pa_dx.png,-1,-1
3386,sub-S10314_ses-E23730_run-1_bp-chest_vp-ap_cr.png,-1,-1
3387,sub-S10314_ses-E26532_acq-1_run-1_bp-chest_vp-ll_dx.png,-1,-1
3388,sub-S10316_ses-E17862_run-1_bp-chest_vp-pa_cr.png,-1,-1
3389,sub-S10317_ses-E17863_acq-1_run-1_bp-chest_vp-pa_cr.png,-1,-1
3390,sub-S10317_ses-E20901_acq-1_run-1_bp-chest_vp-pa_dx.png,-1,-1
3391,sub-S10318_ses-E21066_run-1_bp-chest_vp-ap_dx.png,-1,-1
3392,sub-S10319_ses-E17867_run-1_bp-chest_vp-pa_cr.png,-1,-1
3393,sub-S10319_ses-E18682_run-1_bp-chest_vp-ap_cr.png,-1,-1
3394,sub-S10319_ses-E19597_run-1_bp-chest_vp-ap_dx.png,-1,-1
3395,sub-S10319_ses-E19928_run-1_bp-chest_vp-pa_cr.png,-1,-1
3396,sub-S10319_ses-E24632_run-1_bp-chest_vp-pa_cr.png,-1,-1
3397,sub-S10319_ses-E24633_run-1_bp-chest_vp-ap_dx.png,-1,-1
3398,sub-S10322_ses-E19791_acq-2_run-1_bp-chest_vp-ap_dx.png,-1,-1
3399,sub-S10322_ses-E20584_run-1_bp-chest_vp-pa_dx.png,-1,-1
3400,sub-S10322_ses-E21292_run-1_bp-chest_vp-ap_dx.png,-1,-1
3401,sub-S10323_ses-E17877_run-1_bp-chest_vp-pa_dx.png,-1,-1
3402,sub-S10324_ses-E17879_run-1_bp-chest_vp-pa_cr.png,-1,-1
3403,sub-S10324_ses-E19367_run-1_bp-chest_cr.png,-1,-1
3404,sub-S10324_ses-E20610_run-1_bp-chest_vp-ap_dx.png,-1,-1
3405,sub-S10324_ses-E21783_run-1_bp-chest_vp-ap_dx.png,-1,-1
3406,sub-S10324_ses-E23564_run-1_bp-chest_vp-ap_dx.png,-1,-1
3407,sub-S10324_ses-E25145_run-1_bp-chest_vp-pa_cr.png,-1,-1
3408,sub-S10327_ses-E18373_run-1_bp-chest_vp-pa_cr.png,-1,-1
3409,sub-S10327_ses-E26469_run-1_bp-chest_vp-ap_cr.png,-1,-1
3410,sub-S10328_ses-E17885_run-1_bp-chest_vp-pa_cr.png,-1,-1
3411,sub-S10328_ses-E18371_run-1_bp-chest_vp-ap_dx.png,-1,-1
3412,sub-S10328_ses-E21317_run-1_bp-chest_vp-ap_dx.png,-1,-1
3413,sub-S10328_ses-E23594_run-1_bp-chest_vp-pa_cr.png,-1,-1
3414,sub-S10329_ses-E24038_run-1_bp-chest_vp-pa_cr.png,-1,-1
3415,sub-S10329_ses-E26059_run-1_bp-chest_vp-pa_cr.png,-1,-1
3416,sub-S10330_ses-E18374_run-1_bp-chest_vp-ap_cr.png,-1,-1
3417,sub-S10330_ses-E22562_run-1_bp-chest_vp-ap_cr.png,-1,-1
3418,sub-S10330_ses-E25735_run-1_bp-chest_vp-pa_cr.png,-1,-1
3419,sub-S10330_ses-E26055_run-1_bp-chest_vp-ap_cr.png,-1,-1
3420,sub-S10331_ses-E17893_run-1_bp-chest_vp-ap_cr.png,-1,-1
3421,sub-S10334_ses-E17896_run-1_bp-chest_vp-ap_dx.png,-1,-1
3422,sub-S10335_ses-E17897_run-1_bp-chest_vp-ap_dx.png,-1,-1
3423,sub-S10338_ses-E17901_run-1_bp-chest_vp-pa_cr.png,-1,-1
3424,sub-S10338_ses-E19395_run-1_bp-chest_cr.png,-1,-1
3425,sub-S10338_ses-E19822_run-1_bp-chest_vp-ap_dx.png,-1,-1
3426,sub-S10338_ses-E23604_run-1_bp-chest_vp-ap_dx.png,-1,-1
3427,sub-S10338_ses-E24059_run-1_bp-chest_vp-ap_dx.png,-1,-1
3428,sub-S10338_ses-E25173_run-1_bp-chest_vp-ap_dx.png,-1,-1
3429,sub-S10340_ses-E18436_run-1_bp-chest_vp-pa_cr.png,-1,-1
3430,sub-S10340_ses-E21157_run-1_bp-chest_vp-pa_cr.png,-1,-1
3431,sub-S10341_ses-E17907_run-1_bp-chest_vp-pa_cr.png,-1,-1
3432,sub-S10343_ses-E19672_run-1_bp-chest_vp-ap_dx.png,-1,-1
3433,sub-S10346_ses-E17917_run-1_bp-chest_vp-ap_cr.png,-1,-1
3434,sub-S10348_ses-E17920_run-1_bp-chest_vp-ap_cr.png,-1,-1
3435,sub-S10349_ses-E17921_run-1_bp-chest_cr.png,-1,-1
3436,sub-S10349_ses-E20420_run-1_bp-chest_vp-ap_dx.png,-1,-1
3437,sub-S10351_ses-E24286_run-1_bp-chest_vp-pa_cr.png,-1,-1
3438,sub-S10353_ses-E17931_run-1_bp-chest_vp-pa_cr.png,-1,-1
3439,sub-S10355_ses-E17939_run-1_bp-chest_vp-pa_cr.png,-1,-1
3440,sub-S10357_ses-E17954_run-1_bp-chest_vp-pa_cr.png,-1,-1
3441,sub-S10357_ses-E18757_run-1_bp-chest_vp-ap_dx.png,-1,-1
3442,sub-S10357_ses-E19002_run-1_bp-chest_vp-ap_dx.png,-1,-1
3443,sub-S10357_ses-E19226_run-1_bp-chest_vp-ap_dx.png,-1,-1
3444,sub-S10357_ses-E19712_run-1_bp-chest_cr.png,-1,-1
3445,sub-S10357_ses-E21197_run-1_bp-chest_vp-ap_dx.png,-1,-1
3446,sub-S10357_ses-E21399_run-1_bp-chest_vp-ap_dx.png,-1,-1
3447,sub-S10357_ses-E21715_run-1_bp-chest_vp-ap_dx.png,-1,-1
3448,sub-S10357_ses-E22666_run-1_bp-chest_vp-ap_dx.png,-1,-1
3449,sub-S10357_ses-E23161_run-1_bp-chest_vp-ap_dx.png,-1,-1
3450,sub-S10357_ses-E23392_run-1_bp-chest_vp-ap_dx.png,-1,-1
3451,sub-S10357_ses-E24566_run-1_bp-chest_vp-ap_dx.png,-1,-1
3452,sub-S10357_ses-E25563_run-1_bp-chest_vp-ap_dx.png,-1,-1
3453,sub-S10357_ses-E25847_run-1_bp-chest_vp-ap_dx.png,-1,-1
3454,sub-S10357_ses-E26342_run-1_bp-chest_vp-ap_dx.png,-1,-1
3455,sub-S10358_ses-E21169_run-1_bp-chest_vp-ap_dx.png,-1,-1
3456,sub-S10358_ses-E23671_run-1_bp-chest_vp-ap_dx.png,-1,-1
3457,sub-S10358_ses-E24515_acq-1_run-1_bp-chest_vp-pa_dx.png,-1,-1
3458,sub-S10359_ses-E17958_run-1_bp-chest_vp-ap_dx.png,-1,-1
3459,sub-S10361_ses-E17961_run-1_bp-chest_vp-pa_dx.png,-1,-1
3460,sub-S10361_ses-E23845_run-1_bp-chest_vp-ap_dx.png,-1,-1
3461,sub-S10361_ses-E25435_run-1_bp-chest_vp-pa_dx.png,-1,-1
3462,sub-S10361_ses-E25541_run-1_bp-chest_vp-ap_dx.png,-1,-1
3463,sub-S10362_ses-E21201_run-1_bp-chest_vp-ap_dx.png,-1,-1
3464,sub-S10363_ses-E17963_run-1_bp-chest_vp-ap_cr.png,-1,-1
3465,sub-S10364_ses-E17964_run-1_bp-chest_vp-pa_dx.png,-1,-1
3466,sub-S10364_ses-E22362_run-1_bp-chest_vp-ap_dx.png,-1,-1
3467,sub-S10364_ses-E24298_run-1_bp-chest_vp-pa_dx.png,-1,-1
3468,sub-S10364_ses-E25831_run-1_bp-chest_vp-ap_dx.png,-1,-1
3469,sub-S10365_ses-E17965_run-1_bp-chest_vp-pa_dx.png,-1,-1
3470,sub-S10369_ses-E26246_run-1_bp-chest_vp-pa_dx.png,-1,-1
3471,sub-S10372_ses-E17975_run-1_bp-chest_vp-ap_dx.png,-1,-1
3472,sub-S10372_ses-E18251_run-1_bp-chest_vp-ap_cr.png,-1,-1
3473,sub-S10373_ses-E17976_run-1_bp-chest_vp-pa_cr.png,-1,-1
3474,sub-S10373_ses-E18245_run-1_bp-chest_vp-ap_dx.png,-1,-1
3475,sub-S10373_ses-E19037_run-1_bp-chest_vp-ap_dx.png,-1,-1
3476,sub-S10373_ses-E19268_run-1_bp-chest_vp-ap_dx.png,-1,-1
3477,sub-S10373_ses-E19510_run-1_bp-chest_vp-ap_dx.png,-1,-1
3478,sub-S10373_ses-E19740_run-1_bp-chest_vp-ap_dx.png,-1,-1
3479,sub-S10373_ses-E19887_run-1_bp-chest_vp-ap_dx.png,-1,-1
3480,sub-S10373_ses-E20504_run-1_bp-chest_vp-ap_dx.png,-1,-1
3481,sub-S10373_ses-E21028_run-1_bp-chest_vp-ap_dx.png,-1,-1
3482,sub-S10373_ses-E21253_run-1_bp-chest_vp-ap_dx.png,-1,-1
3483,sub-S10373_ses-E21413_run-1_bp-chest_vp-ap_dx.png,-1,-1
3484,sub-S10373_ses-E21737_run-1_bp-chest_vp-ap_dx.png,-1,-1
3485,sub-S10373_ses-E22429_run-1_bp-chest_vp-ap_dx.png,-1,-1
3486,sub-S10373_ses-E23448_run-1_bp-chest_cr.png,-1,-1
3487,sub-S10373_ses-E24217_run-1_bp-chest_cr.png,-1,-1
3488,sub-S10373_ses-E24605_run-1_bp-chest_vp-ap_dx.png,-1,-1
3489,sub-S10373_ses-E25603_run-1_bp-chest_cr.png,-1,-1
3490,sub-S10373_ses-E26360_run-1_bp-chest_cr.png,-1,-1
3491,sub-S10374_ses-E17977_run-1_bp-chest_vp-pa_cr.png,-1,-1
3492,sub-S10374_ses-E18256_run-1_bp-chest_vp-ap_dx.png,-1,-1
3493,sub-S10374_ses-E18812_run-1_bp-chest_vp-ap_dx.png,-1,-1
3494,sub-S10374_ses-E19032_run-1_bp-chest_vp-ap_dx.png,-1,-1
3495,sub-S10374_ses-E19276_run-1_bp-chest_vp-ap_dx.png,-1,-1
3496,sub-S10374_ses-E19544_run-1_bp-chest_vp-ap_dx.png,-1,-1
3497,sub-S10374_ses-E19903_run-1_bp-chest_vp-ap_dx.png,-1,-1
3498,sub-S10374_ses-E20091_run-1_bp-chest_vp-ap_dx.png,-1,-1
3499,sub-S10374_ses-E21026_run-1_bp-chest_vp-ap_dx.png,-1,-1
3500,sub-S10374_ses-E21244_run-1_bp-chest_vp-ap_dx.png,-1,-1
3501,sub-S10374_ses-E21423_run-1_bp-chest_vp-ap_dx.png,-1,-1
3502,sub-S10374_ses-E21739_run-1_bp-chest_vp-ap_dx.png,-1,-1
3503,sub-S10374_ses-E22436_run-1_bp-chest_vp-ap_dx.png,-1,-1
3504,sub-S10374_ses-E23203_run-1_bp-chest_vp-ap_dx.png,-1,-1
3505,sub-S10374_ses-E23466_run-1_bp-chest_vp-pa_cr.png,-1,-1
3506,sub-S10374_ses-E23467_run-1_bp-chest_vp-ap_dx.png,-1,-1
3507,sub-S10375_ses-E19034_run-1_bp-chest_cr.png,-1,-1
3508,sub-S10375_ses-E19530_run-1_bp-chest_cr.png,-1,-1
3509,sub-S10375_ses-E19531_run-1_bp-chest_cr.png,-1,-1
3510,sub-S10375_ses-E19743_run-1_bp-chest_cr.png,-1,-1
3511,sub-S10375_ses-E19907_run-1_bp-chest_cr.png,-1,-1
3512,sub-S10375_ses-E20089_run-1_bp-chest_cr.png,-1,-1
3513,sub-S10375_ses-E21574_run-1_bp-chest_vp-ap_dx.png,-1,-1
3514,sub-S10375_ses-E22695_run-1_bp-chest_vp-ap_dx.png,-1,-1
3515,sub-S10375_ses-E25063_run-1_bp-chest_vp-ap_dx.png,-1,-1
3516,sub-S10376_ses-E17980_run-1_bp-chest_vp-pa_dx.png,-1,-1
3517,sub-S10376_ses-E19282_run-1_bp-chest_vp-pa_dx.png,-1,-1
3518,sub-S10377_ses-E17985_run-1_bp-chest_vp-pa_cr.png,-1,-1
3519,sub-S10377_ses-E19577_run-1_bp-chest_vp-pa_cr.png,-1,-1
3520,sub-S10378_ses-E17988_run-1_bp-chest_vp-ap_dx.png,-1,-1
3521,sub-S10378_ses-E24408_run-1_bp-chest_vp-pa_cr.png,-1,-1
3522,sub-S10378_ses-E25091_run-1_bp-chest_vp-ap_dx.png,-1,-1
3523,sub-S10378_ses-E26432_run-1_bp-chest_vp-ap_dx.png,-1,-1
3524,sub-S10379_ses-E17989_run-1_bp-chest_vp-pa_cr.png,-1,-1
3525,sub-S10379_ses-E18318_run-1_bp-chest_vp-ap_dx.png,-1,-1
3526,sub-S10379_ses-E19087_run-1_bp-chest_vp-ap_dx.png,-1,-1
3527,sub-S10379_ses-E19337_run-1_bp-chest_vp-ap_dx.png,-1,-1
3528,sub-S10379_ses-E19596_run-1_bp-chest_vp-ap_dx.png,-1,-1
3529,sub-S10379_ses-E19774_run-1_bp-chest_vp-ap_dx.png,-1,-1
3530,sub-S10379_ses-E19933_run-1_bp-chest_vp-ap_dx.png,-1,-1
3531,sub-S10379_ses-E20150_run-1_bp-chest_vp-ap_dx.png,-1,-1
3532,sub-S10379_ses-E20561_run-1_bp-chest_vp-ap_dx.png,-1,-1
3533,sub-S10379_ses-E21064_run-1_bp-chest_vp-ap_dx.png,-1,-1
3534,sub-S10379_ses-E21295_run-1_bp-chest_vp-ap_dx.png,-1,-1
3535,sub-S10379_ses-E21782_run-1_bp-chest_vp-ap_dx.png,-1,-1
3536,sub-S10379_ses-E22515_run-1_bp-chest_dx.png,-1,-1
3537,sub-S10379_ses-E23526_run-1_bp-chest_vp-ap_dx.png,-1,-1
3538,sub-S10379_ses-E24417_run-1_bp-chest_vp-ap_dx.png,-1,-1
3539,sub-S10379_ses-E25109_run-1_bp-chest_vp-ap_dx.png,-1,-1
3540,sub-S10380_ses-E23530_run-1_bp-chest_vp-ap_dx.png,-1,-1
3541,sub-S10382_ses-E19590_run-1_bp-chest_vp-ap_dx.png,-1,-1
3542,sub-S10382_ses-E19771_run-1_bp-chest_vp-ap_dx.png,-1,-1
3543,sub-S10382_ses-E20155_run-1_bp-chest_vp-ap_dx.png,-1,-1
3544,sub-S10382_ses-E21061_run-1_bp-chest_vp-ap_dx.png,-1,-1
3545,sub-S10382_ses-E21458_run-1_bp-chest_vp-ap_dx.png,-1,-1
3546,sub-S10382_ses-E21615_run-1_bp-chest_vp-ap_dx.png,-1,-1
3547,sub-S10382_ses-E23262_run-1_bp-chest_vp-ap_dx.png,-1,-1
3548,sub-S10382_ses-E23533_run-1_bp-chest_vp-ap_dx.png,-1,-1
3549,sub-S10382_ses-E25323_run-1_bp-chest_vp-ap_dx.png,-1,-1
3550,sub-S10382_ses-E25691_run-2_bp-chest_vp-ap_dx.png,-1,-1
3551,sub-S10385_ses-E19612_run-1_bp-chest_vp-ap_dx.png,-1,-1
3552,sub-S10385_ses-E19945_run-1_bp-chest_vp-ap_dx.png,-1,-1
3553,sub-S10385_ses-E21073_run-1_bp-chest_vp-ap_dx.png,-1,-1
3554,sub-S10385_ses-E21294_run-1_bp-chest_vp-ap_dx.png,-1,-1
3555,sub-S10386_ses-E26794_run-1_bp-chest_vp-pa_dx.png,-1,-1
3556,sub-S10386_ses-E26923_run-1_bp-chest_vp-pa_dx.png,-1,-1
3557,sub-S10388_ses-E18003_run-1_bp-chest_vp-ap_cr.png,-1,-1
3558,sub-S10389_ses-E18004_run-1_bp-chest_vp-pa_cr.png,-1,-1
3559,sub-S10389_ses-E19109_run-1_bp-chest_vp-ap_dx.png,-1,-1
3560,sub-S10389_ses-E19642_run-1_bp-chest_vp-ap_dx.png,-1,-1
3561,sub-S10389_ses-E19804_run-1_bp-chest_cr.png,-1,-1
3562,sub-S10389_ses-E20166_run-1_bp-chest_vp-ap_dx.png,-1,-1
3563,sub-S10389_ses-E20621_run-1_bp-chest_cr.png,-1,-1
3564,sub-S10389_ses-E21324_run-1_bp-chest_vp-ap_dx.png,-1,-1
3565,sub-S10389_ses-E21478_run-1_bp-chest_vp-ap_dx.png,-1,-1
3566,sub-S10389_ses-E21806_acq-1_run-1_bp-chest_vp-ap_dx.png,-1,-1
3567,sub-S10389_ses-E21806_acq-2_run-1_bp-chest_vp-ap_dx.png,-1,-1
3568,sub-S10389_ses-E23589_run-1_bp-chest_cr.png,-1,-1
3569,sub-S10389_ses-E24666_run-1_bp-chest_cr.png,-1,-1
3570,sub-S10389_ses-E25734_run-1_bp-chest_vp-ap_dx.png,-1,-1
3571,sub-S10389_ses-E26474_run-1_bp-chest_vp-ap_dx.png,-1,-1
3572,sub-S10390_ses-E18006_run-1_bp-chest_vp-pa_cr.png,-1,-1
3573,sub-S10391_ses-E18008_run-1_bp-chest_vp-pa_cr.png,-1,-1
3574,sub-S10391_ses-E18941_run-1_bp-chest_vp-ap_dx.png,-1,-1
3575,sub-S10391_ses-E19133_run-1_bp-chest_vp-ap_dx.png,-1,-1
3576,sub-S10391_ses-E19668_run-1_bp-chest_vp-ap_dx.png,-1,-1
3577,sub-S10391_ses-E19838_run-1_bp-chest_vp-ap_dx.png,-1,-1
3578,sub-S10391_ses-E20204_run-1_bp-chest_vp-ap_dx.png,-1,-1
3579,sub-S10391_ses-E21152_run-1_bp-chest_vp-ap_dx.png,-1,-1
3580,sub-S10391_ses-E21352_run-1_bp-chest_vp-ap_dx.png,-1,-1
3581,sub-S10391_ses-E21833_run-1_bp-chest_vp-ap_cr.png,-1,-1
3582,sub-S10391_ses-E23316_run-1_bp-chest_vp-ap_dx.png,-1,-1
3583,sub-S10392_ses-E18010_run-1_bp-chest_dx.png,-1,-1
3584,sub-S10392_ses-E20025_run-1_bp-chest_vp-pa_dx.png,-1,-1
3585,sub-S10392_ses-E20296_run-1_bp-chest_vp-pa_dx.png,-1,-1
3586,sub-S10392_ses-E23765_run-1_bp-chest_vp-ap_dx.png,-1,-1
3587,sub-S10392_ses-E23766_run-1_bp-chest_vp-pa_dx.png,-1,-1
3588,sub-S10392_ses-E24516_run-1_bp-chest_vp-ap_dx.png,-1,-1
3589,sub-S10392_ses-E24969_run-1_bp-chest_dx.png,-1,-1
3590,sub-S10392_ses-E25790_run-1_bp-chest_vp-ap_dx.png,-1,-1
3591,sub-S10392_ses-E26144_run-1_bp-chest_vp-ap_dx.png,-1,-1
3592,sub-S10393_ses-E24306_run-1_bp-chest_vp-ap_cr.png,-1,-1
3593,sub-S10393_ses-E24898_run-1_bp-chest_vp-ap_cr.png,-1,-1
3594,sub-S10393_ses-E24957_run-1_bp-chest_vp-ap_dx.png,-1,-1
3595,sub-S10395_ses-E19005_run-1_bp-chest_vp-ap_dx.png,-1,-1
3596,sub-S10395_ses-E19484_run-1_bp-chest_vp-ap_dx.png,-1,-1
3597,sub-S10395_ses-E20973_run-1_bp-chest_vp-ap_dx.png,-1,-1
3598,sub-S10395_ses-E22375_run-1_bp-chest_vp-ap_dx.png,-1,-1
3599,sub-S10396_ses-E18756_run-1_bp-chest_cr.png,-1,-1
3600,sub-S10396_ses-E19003_run-1_bp-chest_cr.png,-1,-1
3601,sub-S10396_ses-E19713_run-1_bp-chest_dx.png,-1,-1
3602,sub-S10396_ses-E19870_run-1_bp-chest_vp-ap_dx.png,-1,-1
3603,sub-S10396_ses-E20977_run-1_bp-chest_cr.png,-1,-1
3604,sub-S10396_ses-E21199_run-1_bp-chest_cr.png,-1,-1
3605,sub-S10396_ses-E21716_run-1_bp-chest_cr.png,-1,-1
3606,sub-S10396_ses-E22389_run-1_bp-chest_vp-ap_dx.png,-1,-1
3607,sub-S10400_ses-E18029_run-1_bp-chest_vp-ap_dx.png,-1,-1
3608,sub-S10400_ses-E21215_run-1_bp-chest_vp-ap_dx.png,-1,-1
3609,sub-S10400_ses-E21939_run-1_bp-chest_vp-ap_dx.png,-1,-1
3610,sub-S10400_ses-E26692_run-1_bp-chest_vp-ap_dx.png,-1,-1
3611,sub-S10400_ses-E27128_run-1_bp-chest_vp-ap_dx.png,-1,-1
3612,sub-S10402_ses-E18803_run-1_bp-chest_vp-ap_dx.png,-1,-1
3613,sub-S10402_ses-E19267_run-1_bp-chest_vp-ap_dx.png,-1,-1
3614,sub-S10402_ses-E20492_run-1_bp-chest_vp-ap_dx.png,-1,-1
3615,sub-S10402_ses-E21411_run-1_bp-chest_vp-ap_dx.png,-1,-1
3616,sub-S10402_ses-E21735_run-1_bp-chest_vp-ap_dx.png,-1,-1
3617,sub-S10402_ses-E22425_run-1_bp-chest_vp-ap_dx.png,-1,-1
3618,sub-S10402_ses-E23442_run-1_bp-chest_vp-ap_dx.png,-1,-1
3619,sub-S10402_ses-E25605_run-1_bp-chest_vp-ap_dx.png,-1,-1
3620,sub-S10404_ses-E21408_run-1_bp-chest_vp-pa_cr.png,-1,-1
3621,sub-S10404_ses-E22241_run-1_bp-chest_vp-pa_cr.png,-1,-1
3622,sub-S10404_ses-E22885_run-1_bp-chest_vp-pa_cr.png,-1,-1
3623,sub-S10405_ses-E18044_run-1_bp-chest_vp-pa_cr.png,-1,-1
3624,sub-S10405_ses-E18279_run-1_bp-chest_cr.png,-1,-1
3625,sub-S10405_ses-E18821_run-1_bp-chest_vp-ap_dx.png,-1,-1
3626,sub-S10405_ses-E19049_run-1_bp-chest_vp-ap_dx.png,-1,-1
3627,sub-S10405_ses-E19290_run-1_bp-chest_cr.png,-1,-1
3628,sub-S10405_ses-E19547_run-1_bp-chest_cr.png,-1,-1
3629,sub-S10405_ses-E19758_run-1_bp-chest_cr.png,-1,-1
3630,sub-S10405_ses-E20090_run-1_bp-chest_vp-ap_dx.png,-1,-1
3631,sub-S10405_ses-E20244_run-1_bp-chest_vp-ap_dx.png,-1,-1
3632,sub-S10405_ses-E21428_run-1_bp-chest_vp-ap_dx.png,-1,-1
3633,sub-S10405_ses-E21581_run-1_bp-chest_vp-ap_dx.png,-1,-1
3634,sub-S10405_ses-E22704_run-1_bp-chest_vp-ap_dx.png,-1,-1
3635,sub-S10405_ses-E22896_run-1_bp-chest_vp-ap_dx.png,-1,-1
3636,sub-S10405_ses-E24230_run-1_bp-chest_cr.png,-1,-1
3637,sub-S10405_ses-E24231_run-1_bp-chest_cr.png,-1,-1
3638,sub-S10405_ses-E26387_run-1_bp-chest_cr.png,-1,-1
3639,sub-S10407_ses-E18051_run-2_bp-chest_dx.png,-1,-1
3640,sub-S10409_ses-E18053_run-1_bp-chest_vp-pa_dx.png,-1,-1
3641,sub-S10409_ses-E18280_run-1_bp-chest_vp-ap_cr.png,-1,-1
3642,sub-S10409_ses-E19181_run-1_bp-chest_vp-ap_dx.png,-1,-1
3643,sub-S10409_ses-E19769_run-1_bp-chest_vp-ap_dx.png,-1,-1
3644,sub-S10409_ses-E20113_run-1_bp-chest_vp-ap_dx.png,-1,-1
3645,sub-S10409_ses-E20349_run-1_bp-chest_vp-ap_dx.png,-1,-1
3646,sub-S10409_ses-E20542_run-1_bp-chest_vp-ap_dx.png,-1,-1
3647,sub-S10409_ses-E20887_run-1_bp-chest_vp-ap_dx.png,-1,-1
3648,sub-S10409_ses-E21593_run-1_bp-chest_vp-ap_dx.png,-1,-1
3649,sub-S10409_ses-E22482_run-1_bp-chest_vp-ap_dx.png,-1,-1
3650,sub-S10409_ses-E23067_run-1_bp-chest_vp-ap_dx.png,-1,-1
3651,sub-S10410_ses-E18846_run-1_bp-chest_vp-ap_dx.png,-1,-1
3652,sub-S10410_ses-E19074_run-1_bp-chest_vp-ap_dx.png,-1,-1
3653,sub-S10410_ses-E19781_run-1_bp-chest_vp-ap_dx.png,-1,-1
3654,sub-S10410_ses-E20130_run-1_bp-chest_vp-ap_dx.png,-1,-1
3655,sub-S10410_ses-E20555_run-1_bp-chest_cr.png,-1,-1
3656,sub-S10410_ses-E21069_run-1_bp-chest_vp-ap_dx.png,-1,-1
3657,sub-S10410_ses-E21773_run-1_bp-chest_vp-ap_dx.png,-1,-1
3658,sub-S10410_ses-E23964_run-1_bp-chest_vp-ap_dx.png,-1,-1
3659,sub-S10410_ses-E24407_run-1_bp-chest_vp-pa_cr.png,-1,-1
3660,sub-S10410_ses-E25672_run-1_bp-chest_cr.png,-1,-1
3661,sub-S10411_ses-E18057_run-1_bp-chest_vp-pa_cr.png,-1,-1
3662,sub-S10411_ses-E18314_run-1_bp-chest_vp-ap_dx.png,-1,-1
3663,sub-S10411_ses-E19088_run-1_bp-chest_vp-ap_dx.png,-1,-1
3664,sub-S10411_ses-E19322_run-1_bp-chest_vp-ap_dx.png,-1,-1
3665,sub-S10411_ses-E19581_run-1_bp-chest_vp-ap_dx.png,-1,-1
3666,sub-S10411_ses-E19782_run-1_bp-chest_dx.png,-1,-1
3667,sub-S10411_ses-E19919_acq-2_run-1_bp-chest_vp-ap_dx.png,-1,-1
3668,sub-S10411_ses-E20133_run-1_bp-chest_vp-ap_dx.png,-1,-1
3669,sub-S10411_ses-E20544_run-1_bp-chest_vp-ap_dx.png,-1,-1
3670,sub-S10411_ses-E21054_run-1_bp-chest_vp-ap_dx.png,-1,-1
3671,sub-S10411_ses-E21281_run-1_bp-chest_vp-ap_dx.png,-1,-1
3672,sub-S10411_ses-E21599_run-1_bp-chest_vp-ap_dx.png,-1,-1
3673,sub-S10411_ses-E21768_run-1_bp-chest_vp-ap_dx.png,-1,-1
3674,sub-S10411_ses-E22510_run-1_bp-chest_vp-ap_dx.png,-1,-1
3675,sub-S10411_ses-E24249_run-1_bp-chest_cr.png,-1,-1
3676,sub-S10411_ses-E24914_run-1_bp-chest_vp-pa_cr.png,-1,-1
3677,sub-S10411_ses-E26419_run-1_bp-chest_cr.png,-1,-1
3678,sub-S10412_ses-E24412_run-1_bp-chest_vp-pa_dx.png,-1,-1
3679,sub-S10413_ses-E18873_run-1_bp-chest_vp-pa_cr.png,-1,-1
3680,sub-S10413_ses-E22751_run-1_bp-chest_vp-ap_dx.png,-1,-1
3681,sub-S10413_ses-E23260_run-1_bp-chest_vp-ap_dx.png,-1,-1
3682,sub-S10414_ses-E18067_acq-1_run-1_bp-chest_cr.png,-1,-1
3683,sub-S10417_ses-E23719_run-1_bp-chest_vp-pa_dx.png,-1,-1
3684,sub-S10417_ses-E24449_run-1_bp-chest_vp-ap_dx.png,-1,-1
3685,sub-S10418_ses-E18354_run-1_bp-chest_vp-ap_cr.png,-1,-1
3686,sub-S10418_ses-E24660_run-1_bp-chest_vp-ap_dx.png,-1,-1
3687,sub-S10418_ses-E26264_run-1_bp-chest_vp-ap_cr.png,-1,-1
3688,sub-S10420_ses-E18910_run-1_bp-chest_vp-ap_dx.png,-1,-1
3689,sub-S10420_ses-E19108_run-1_bp-chest_vp-ap_dx.png,-1,-1
3690,sub-S10420_ses-E19644_run-1_bp-chest_vp-ap_dx.png,-1,-1
3691,sub-S10420_ses-E20165_run-1_bp-chest_vp-ap_dx.png,-1,-1
3692,sub-S10420_ses-E21113_run-1_bp-chest_vp-pa_cr.png,-1,-1
3693,sub-S10420_ses-E21329_run-1_bp-chest_vp-ap_dx.png,-1,-1
3694,sub-S10420_ses-E21479_run-1_bp-chest_vp-ap_dx.png,-1,-1
3695,sub-S10420_ses-E21810_run-1_bp-chest_vp-ap_dx.png,-1,-1
3696,sub-S10420_ses-E23272_acq-2_run-1_bp-chest_vp-ap_dx.png,-1,-1
3697,sub-S10422_ses-E18085_run-1_bp-chest_vp-pa_dx.png,-1,-1
3698,sub-S10422_ses-E19394_run-1_bp-chest_vp-ap_dx.png,-1,-1
3699,sub-S10422_ses-E19652_run-1_bp-chest_vp-pa_dx.png,-1,-1
3700,sub-S10424_ses-E18088_run-1_bp-chest_vp-ap_cr.png,-1,-1
3701,sub-S10424_ses-E25210_run-1_bp-chest_vp-pa_dx.png,-1,-1
3702,sub-S10424_ses-E26119_run-1_bp-chest_vp-ap_cr.png,-1,-1
